t,value
1532093520,0
1532093523,0
1532093526,0
1532093529,0
1532093532,0
1532093535,0
1532093538,0
1532093541,0
1532093544,0
1532093547,0
1532093550,0
1532093553,0
1532093556,0
1532093559,0
1532093562,0
1532093565,0
1532093568,0
1532093571,0
1532093574,0
1532093577,0
1532093580,0
1532093583,0
1532093586,0
1532093589,0
1532093592,0
1532093595,0
1532093598,0
1532093601,0
1532093604,0
1532093607,0
1532093610,0
1532093613,0
1532093616,0
1532093619,0
1532093622,0
1532093625,0
1532093628,0
1532093631,0
1532093634,0
1532093637,0
1532093640,0
1532093643,0
1532093646,0
1532093649,0
1532093652,0
1532093655,0
1532093658,0
1532093661,0
1532093664,0
1532093667,0
1532093670,0
1532093673,0
1532093676,0
1532093679,0
1532093682,0
1532093685,0
1532093688,0
1532093691,0
1532093694,0
1532093697,0
1532093700,0
1532093703,0
1532093706,0
1532093709,0
1532093712,0
1532093715,0
1532093718,0
1532093721,0
1532093724,0
1532093727,0
1532093730,0
1532093733,0
1532093736,0
1532093739,0
1532093742,0
1532093745,0
1532093748,0
1532093751,0
1532093754,0
1532093757,0
1532093760,0
1532093763,0
1532093766,0
1532093769,0
1532093772,0
1532093775,0
1532093778,0
1532093781,0
1532093784,0
1532093787,0
1532093790,0
1532093793,0
1532093796,0
1532093799,0
1532093802,0
1532093805,0
1532093808,0
1532093811,0
1532093814,0
1532093817,0
1532093820,0
1532093823,0
1532093826,0
1532093829,0
1532093832,0
1532093835,0
1532093838,0
1532093841,0
1532093844,0
1532093847,0
1532093850,0
1532093853,0
1532093856,0
1532093859,0
1532093862,0
1532093865,0
1532093868,0
1532093871,0
1532093874,0
1532093877,0
1532093880,0
1532093883,0
1532093886,0
1532093889,0
1532093892,0
1532093895,0
1532093898,0
1532093901,0
1532093904,0
1532093907,0
1532093910,0
1532093913,0
1532093916,0
1532093919,0
1532093922,0
1532093925,0
1532093928,0
1532093931,0
1532093934,0
1532093937,0
1532093940,0
1532093943,0
1532093946,0
1532093949,0
1532093952,0
1532093955,0
1532093958,0
1532093961,0
1532093964,0
1532093967,0
1532093970,0
1532093973,0
1532093976,0
1532093979,0
1532093982,0
1532093985,0
1532093988,0
1532093991,0
1532093994,0
1532093997,0
1532094000,0
1532094003,0
1532094006,0
1532094009,0
1532094012,0
1532094015,0
1532094018,0
1532094021,0
1532094024,0
1532094027,0
1532094030,0
1532094033,0
1532094036,0
1532094039,0
1532094042,0
1532094045,0
1532094048,0
1532094051,0
1532094054,0
1532094057,0
1532094060,0
1532094063,0
1532094066,0
1532094069,0
1532094072,0
1532094075,0
1532094078,0
1532094081,0
1532094084,0
1532094087,0
1532094090,0
1532094093,0
1532094096,0
1532094099,0
1532094102,0
1532094105,0
1532094108,0
1532094111,0
1532094114,0
1532094117,0
1532094120,0
1532094123,0
1532094126,0
1532094129,0
1532094132,0
1532094135,0
1532094138,0
1532094141,0
1532094144,0
1532094147,0
1532094150,0
1532094153,0
1532094156,0
1532094159,0
1532094162,0
1532094165,0
1532094168,0
1532094171,0
1532094174,0
1532094177,0
1532094180,0
1532094183,0
1532094186,0
1532094189,0
1532094192,0
1532094195,0
1532094198,0
1532094201,0
1532094204,0
1532094207,0
1532094210,0
1532094213,0
1532094216,0
1532094219,0
1532094222,0
1532094225,0
1532094228,0
1532094231,0
1532094234,0
1532094237,0
1532094240,0
1532094243,0
1532094246,0
1532094249,0
1532094252,0
1532094255,0
1532094258,0
1532094261,0
1532094264,0
1532094267,0
1532094270,0
1532094273,0
1532094276,0
1532094279,0
1532094282,0
1532094285,0
1532094288,0
1532094291,0
1532094294,0
1532094297,0
1532094300,0
1532094303,0
1532094306,0
1532094309,0
1532094312,0
1532094315,0
1532094318,0
1532094321,0
1532094324,0
1532094327,0
1532094330,0
1532094333,0
1532094336,0
1532094339,0
1532094342,0
1532094345,0
1532094348,0
1532094351,0
1532094354,0
1532094357,0
1532094360,0
1532094363,0
1532094366,0
1532094369,0
1532094372,0
1532094375,0
1532094378,0
1532094381,0
1532094384,0
1532094387,0
1532094390,0
1532094393,0
1532094396,0
1532094399,0
1532094402,0
1532094405,0
1532094408,0
1532094411,0
1532094414,0
1532094417,0
1532094420,0
1532094423,0
1532094426,0
1532094429,0
1532094432,0
1532094435,0
1532094438,0
1532094441,0
1532094444,0
1532094447,0
1532094450,0
1532094453,0
1532094456,0
1532094459,0
1532094462,0
1532094465,0
1532094468,0
1532094471,0
1532094474,0
1532094477,0
1532094480,0
1532094483,0
1532094486,0
1532094489,0
1532094492,0
1532094495,0
1532094498,0
1532094501,0
1532094504,0
1532094507,0
1532094510,0
1532094513,0
1532094516,0
1532094519,0
1532094522,0
1532094525,0
1532094528,0
1532094531,0
1532094534,0
1532094537,0
1532094540,0
1532094543,0
1532094546,0
1532094549,0
1532094552,0
1532094555,0
1532094558,0
1532094561,0
1532094564,0
1532094567,0
1532094570,0
1532094573,0
1532094576,0
1532094579,0
1532094582,0
1532094585,0
1532094588,0
1532094591,0
1532094594,0
1532094597,0
1532094600,0
1532094603,0
1532094606,0
1532094609,0
1532094612,0
1532094615,0
1532094618,0
1532094621,0
1532094624,0
1532094627,0
1532094630,0
1532094633,0
1532094636,0
1532094639,0
1532094642,0
1532094645,0
1532094648,0
1532094651,0
1532094654,0
1532094657,0
1532094660,0
1532094663,0
1532094666,0
1532094669,0
1532094672,0
1532094675,0
1532094678,0
1532094681,0
1532094684,0
1532094687,0
1532094690,0
1532094693,0
1532094696,0
1532094699,0
1532094702,0
1532094705,0
1532094708,0
1532094711,0
1532094714,0
1532094717,0
1532094720,0
1532094723,0
1532094726,0
1532094729,0
1532094732,0
1532094735,0
1532094738,0
1532094741,0
1532094744,0
1532094747,0
1532094750,0
1532094753,0
1532094756,0
1532094759,0
1532094762,0
1532094765,0
1532094768,0
1532094771,0
1532094774,0
1532094777,0
1532094780,0
1532094783,0
1532094786,0
1532094789,0
1532094792,0
1532094795,0
1532094798,0
1532094801,0
1532094804,0
1532094807,0
1532094810,0
1532094813,0
1532094816,0
1532094819,0
1532094822,0
1532094825,0
1532094828,0
1532094831,0
1532094834,0
1532094837,0
1532094840,0
1532094843,0
1532094846,0
1532094849,0
1532094852,0
1532094855,0
1532094858,0
1532094861,0
1532094864,0
1532094867,0
1532094870,0
1532094873,0
1532094876,0
1532094879,0
1532094882,0
1532094885,0
1532094888,0
1532094891,0
1532094894,0
1532094897,0
1532094900,0
1532094903,0
1532094906,0
1532094909,0
1532094912,0
1532094915,0
1532094918,0
1532094921,0
1532094924,0
1532094927,0
1532094930,0
1532094933,0
1532094936,0
1532094939,0
1532094942,0
1532094945,0
1532094948,0
1532094951,0
1532094954,0
1532094957,0
1532094960,0
1532094963,0
1532094966,0
1532094969,0
1532094972,0
1532094975,0
1532094978,0
1532094981,0
1532094984,0
1532094987,0
1532094990,0
1532094993,0
1532094996,0
1532094999,0
1532095002,0
1532095005,0
1532095008,0
1532095011,0
1532095014,0
1532095017,0
1532095020,0
1532095023,0
1532095026,0
1532095029,0
1532095032,0
1532095035,0
1532095038,0
1532095041,0
1532095044,0
1532095047,0
1532095050,0
1532095053,0
1532095056,0
1532095059,0
1532095062,0
1532095065,0
1532095068,0
1532095071,0
1532095074,0
1532095077,0
1532095080,0
1532095083,0
1532095086,0
1532095089,0
1532095092,0
1532095095,0
1532095098,0
1532095101,0
1532095104,0
1532095107,0
1532095110,0
1532095113,0
1532095116,0
1532095119,0
1532095122,0
1532095125,0
1532095128,0
1532095131,0
1532095134,0
1532095137,0
1532095140,0
1532095143,0
1532095146,0
1532095149,0
1532095152,0
1532095155,0
1532095158,0
1532095161,0
1532095164,0
1532095167,0
1532095170,0
1532095173,0
1532095176,0
1532095179,0
1532095182,0
1532095185,0
1532095188,0
1532095191,0
1532095194,0
1532095197,0
1532095200,0
1532095203,0
1532095206,0
1532095209,0
1532095212,0
1532095215,0
1532095218,0
1532095221,0
1532095224,0
1532095227,0
1532095230,0
1532095233,0
1532095236,0
1532095239,0
1532095242,0
1532095245,0
1532095248,0
1532095251,0
1532095254,0
1532095257,0
1532095260,0
1532095263,0
1532095266,0
1532095269,0
1532095272,0
1532095275,0
1532095278,0
1532095281,0
1532095284,0
1532095287,0
1532095290,0
1532095293,0
1532095296,0
1532095299,0
1532095302,0
1532095305,0
1532095308,0
1532095311,0
1532095314,0
1532095317,0
1532095320,0
1532095323,0
1532095326,0
1532095329,0
1532095332,0
1532095335,0
1532095338,0
1532095341,0
1532095344,0
1532095347,0
1532095350,0
1532095353,0
1532095356,0
1532095359,0
1532095362,0
1532095365,0
1532095368,0
1532095371,0
1532095374,0
1532095377,0
1532095380,0
1532095383,0
1532095386,0
1532095389,0
1532095392,0
1532095395,0
1532095398,0
1532095401,0
1532095404,0
1532095407,0
1532095410,0
1532095413,0
1532095416,0
1532095419,0
1532095422,0
1532095425,0
1532095428,0
1532095431,0
1532095434,0
1532095437,0
1532095440,0
1532095443,0
1532095446,0
1532095449,0
1532095452,0
1532095455,0
1532095458,0
1532095461,0
1532095464,0
1532095467,0
1532095470,0
1532095473,0
1532095476,0
1532095479,0
1532095482,0
1532095485,0
1532095488,0
1532095491,0
1532095494,0
1532095497,0
1532095500,0
1532095503,0
1532095506,0
1532095509,0
1532095512,0
1532095515,0
1532095518,0
1532095521,0
1532095524,0
1532095527,0
1532095530,0
1532095533,0
1532095536,0
1532095539,0
1532095542,0
1532095545,0
1532095548,0
1532095551,0
1532095554,0
1532095557,0
1532095560,0
1532095563,0
1532095566,0
1532095569,0
1532095572,0
1532095575,0
1532095578,0
1532095581,0
1532095584,0
1532095587,0
1532095590,0
1532095593,0
1532095596,0
1532095599,0
1532095602,0
1532095605,0
1532095608,0
1532095611,0
1532095614,0
1532095617,0
1532095620,0
1532095623,0
1532095626,0
1532095629,0
1532095632,0
1532095635,0
1532095638,0
1532095641,0
1532095644,0
1532095647,0
1532095650,0
1532095653,0
1532095656,0
1532095659,0
1532095662,0
1532095665,0
1532095668,0
1532095671,0
1532095674,0
1532095677,0
1532095680,0
1532095683,0
1532095686,0
1532095689,0
1532095692,0
1532095695,0
1532095698,0
1532095701,0
1532095704,0
1532095707,0
1532095710,0
1532095713,0
1532095716,0
1532095719,0
1532095722,0
1532095725,0
1532095728,0
1532095731,0
1532095734,0
1532095737,0
1532095740,0
1532095743,0
1532095746,0
1532095749,0
1532095752,0
1532095755,0
1532095758,0
1532095761,0
1532095764,0
1532095767,0
1532095770,0
1532095773,0
1532095776,0
1532095779,0
1532095782,0
1532095785,0
1532095788,0
1532095791,0
1532095794,0
1532095797,0
1532095800,0
1532095803,0
1532095806,0
1532095809,0
1532095812,0
1532095815,0
1532095818,0
1532095821,0
1532095824,0
1532095827,0
1532095830,0
1532095833,0
1532095836,0
1532095839,0
1532095842,0
1532095845,0
1532095848,0
1532095851,0
1532095854,0
1532095857,0
1532095860,0
1532095863,0
1532095866,0
1532095869,0
1532095872,0
1532095875,0
1532095878,0
1532095881,0
1532095884,0
1532095887,0
1532095890,0
1532095893,0
1532095896,0
1532095899,0
1532095902,0
1532095905,0
1532095908,0
1532095911,0
1532095914,0
1532095917,0
1532095920,0
1532095923,0
1532095926,0
1532095929,0
1532095932,0
1532095935,0
1532095938,0
1532095941,0
1532095944,0
1532095947,0
1532095950,0
1532095953,0
1532095956,0
1532095959,0
1532095962,0
1532095965,0
1532095968,0
1532095971,0
1532095974,0
1532095977,0
1532095980,0
1532095983,0
1532095986,0
1532095989,0
1532095992,0
1532095995,0
1532095998,0
1532096001,0
1532096004,0
1532096007,0
1532096010,0
1532096013,0
1532096016,0
1532096019,0
1532096022,0
1532096025,0
1532096028,0
1532096031,0
1532096034,0
1532096037,0
1532096040,0
1532096043,0
1532096046,0
1532096049,0
1532096052,0
1532096055,0
1532096058,0
1532096061,0
1532096064,0
1532096067,0
1532096070,0
1532096073,0
1532096076,0
1532096079,0
1532096082,0
1532096085,0
1532096088,0
1532096091,0
1532096094,0
1532096097,0
1532096100,0
1532096103,0
1532096106,0
1532096109,0
1532096112,0
1532096115,0
1532096118,0
1532096121,0
1532096124,0
1532096127,0
1532096130,0
1532096133,0
1532096136,0
1532096139,0
1532096142,0
1532096145,0
1532096148,0
1532096151,0
1532096154,0
1532096157,0
1532096160,0
1532096163,0
1532096166,0
1532096169,0
1532096172,0
1532096175,0
1532096178,0
1532096181,0
1532096184,0
1532096187,0
1532096190,0
1532096193,0
1532096196,0
1532096199,0
1532096202,0
1532096205,0
1532096208,0
1532096211,0
1532096214,0
1532096217,0
1532096220,0
1532096223,0
1532096226,0
1532096229,0
1532096232,0
1532096235,0
1532096238,0
1532096241,0
1532096244,0
1532096247,0
1532096250,0
1532096253,0
1532096256,0
1532096259,0
1532096262,0
1532096265,0
1532096268,0
1532096271,0
1532096274,0
1532096277,0
1532096280,0
1532096283,0
1532096286,0
1532096289,0
1532096292,0
1532096295,0
1532096298,0
1532096301,0
1532096304,0
1532096307,0
1532096310,0
1532096313,0
1532096316,0
1532096319,0
1532096322,0
1532096325,0
1532096328,0
1532096331,0
1532096334,0
1532096337,0
1532096340,0
1532096343,0
1532096346,0
1532096349,0
1532096352,0
1532096355,0
1532096358,0
1532096361,0
1532096364,0
1532096367,0
1532096370,0
1532096373,0
1532096376,0
1532096379,0
1532096382,0
1532096385,0
1532096388,0
1532096391,0
1532096394,0
1532096397,0
1532096400,0
1532096403,0
1532096406,0
1532096409,0
1532096412,0
1532096415,0
1532096418,0
1532096421,0
1532096424,0
1532096427,0
1532096430,0
1532096433,0
1532096436,0
1532096439,0
1532096442,0
1532096445,0
1532096448,0
1532096451,0
1532096454,0
1532096457,0
1532096460,0
1532096463,0
1532096466,0
1532096469,0
1532096472,0
1532096475,0
1532096478,0
1532096481,0
1532096484,0
1532096487,0
1532096490,0
1532096493,0
1532096496,0
1532096499,0
1532096502,0
1532096505,0
1532096508,0
1532096511,0
1532096514,0
1532096517,0
1532096520,0
1532096523,0
1532096526,0
1532096529,0
1532096532,0
1532096535,0
1532096538,0
1532096541,0
1532096544,0
1532096547,0
1532096550,0
1532096553,0
1532096556,0
1532096559,0
1532096562,0
1532096565,0
1532096568,0
1532096571,0
1532096574,0
1532096577,0
1532096580,0
1532096583,0
1532096586,0
1532096589,0
1532096592,0
1532096595,0
1532096598,0
1532096601,0
1532096604,0
1532096607,0
1532096610,0
1532096613,0
1532096616,0
1532096619,0
1532096622,0
1532096625,0
1532096628,0
1532096631,0
1532096634,0
1532096637,0
1532096640,0
1532096643,0
1532096646,0
1532096649,0
1532096652,0
1532096655,0
1532096658,0
1532096661,0
1532096664,0
1532096667,0
1532096670,0
1532096673,0
1532096676,0
1532096679,0
1532096682,0
1532096685,0
1532096688,0
1532096691,0
1532096694,0
1532096697,0
1532096700,0
1532096703,0
1532096706,0
1532096709,0
1532096712,0
1532096715,0
1532096718,0
1532096721,0
1532096724,0
1532096727,0
1532096730,0
1532096733,0
1532096736,0
1532096739,0
1532096742,0
1532096745,0
1532096748,0
1532096751,0
1532096754,0
1532096757,0
1532096760,0
1532096763,0
1532096766,0
1532096769,0
1532096772,0
1532096775,0
1532096778,0
1532096781,0
1532096784,0
1532096787,0
1532096790,0
1532096793,0
1532096796,0
1532096799,0
1532096802,0
1532096805,0
1532096808,0
1532096811,0
1532096814,0
1532096817,0
1532096820,0
1532096823,0
1532096826,0
1532096829,0
1532096832,0
1532096835,0
1532096838,0
1532096841,0
1532096844,0
1532096847,0
1532096850,0
1532096853,0
1532096856,0
1532096859,0
1532096862,0
1532096865,0
1532096868,0
1532096871,0
1532096874,0
1532096877,0
1532096880,0
1532096883,0
1532096886,0
1532096889,0
1532096892,0
1532096895,0
1532096898,0
1532096901,0
1532096904,0
1532096907,0
1532096910,0
1532096913,0
1532096916,0
1532096919,0
1532096922,0
1532096925,0
1532096928,0
1532096931,0
1532096934,0
1532096937,0
1532096940,0
1532096943,0
1532096946,0
1532096949,0
1532096952,0
1532096955,0
1532096958,0
1532096961,0
1532096964,0
1532096967,0
1532096970,0
1532096973,0
1532096976,0
1532096979,0
1532096982,0
1532096985,0
1532096988,0
1532096991,0
1532096994,0
1532096997,0
1532097000,0
1532097003,0
1532097006,0
1532097009,0
1532097012,0
1532097015,0
1532097018,0
1532097021,0
1532097024,0
1532097027,0
1532097030,0
1532097033,0
1532097036,0
1532097039,0
1532097042,0
1532097045,0
1532097048,0
1532097051,0
1532097054,0
1532097057,0
1532097060,0
1532097063,0
1532097066,0
1532097069,0
1532097072,0
1532097075,0
1532097078,0
1532097081,0
1532097084,0
1532097087,0
1532097090,0
1532097093,0
1532097096,0
1532097099,0
1532097102,0
1532097105,0
1532097108,0
1532097111,0
1532097114,0
1532097117,0
1532097120,0
1532097123,0
1532097126,0
1532097129,0
1532097132,0
1532097135,0
1532097138,0
1532097141,0
1532097144,0
1532097147,0
1532097150,0
1532097153,0
1532097156,0
1532097159,0
1532097162,0
1532097165,0
1532097168,0
1532097171,0
1532097174,0
1532097177,0
1532097180,0
1532097183,0
1532097186,0
1532097189,0
1532097192,0
1532097195,0
1532097198,0
1532097201,0
1532097204,0
1532097207,0
1532097210,0
1532097213,0
1532097216,0
1532097219,0
1532097222,0
1532097225,0
1532097228,0
1532097231,0
1532097234,0
1532097237,0
1532097240,0
1532097243,0
1532097246,0
1532097249,0
1532097252,0
1532097255,0
1532097258,0
1532097261,0
1532097264,0
1532097267,0
1532097270,0
1532097273,0
1532097276,0
1532097279,0
1532097282,0
1532097285,0
1532097288,0
1532097291,0
1532097294,0
1532097297,0
1532097300,0
1532097303,0
1532097306,0
1532097309,0
1532097312,0
1532097315,0
1532097318,0
1532097321,0
1532097324,0
1532097327,0
1532097330,0
1532097333,0
1532097336,0
1532097339,0
1532097342,0
1532097345,0
1532097348,0
1532097351,0
1532097354,0
1532097357,0
1532097360,0
1532097363,0
1532097366,0
1532097369,0
1532097372,0
1532097375,0
1532097378,0
1532097381,0
1532097384,0
1532097387,0
1532097390,0
1532097393,0
1532097396,0
1532097399,0
1532097402,0
1532097405,0
1532097408,0
1532097411,0
1532097414,0
1532097417,0
1532097420,0
1532097423,0
1532097426,0
1532097429,0
1532097432,0
1532097435,0
1532097438,0
1532097441,0
1532097444,0
1532097447,0
1532097450,0
1532097453,0
1532097456,0
1532097459,0
1532097462,0
1532097465,0
1532097468,0
1532097471,0
1532097474,0
1532097477,0
1532097480,0
1532097483,0
1532097486,0
1532097489,0
1532097492,0
1532097495,0
1532097498,0
1532097501,0
1532097504,0
1532097507,0
1532097510,0
1532097513,0
1532097516,0
1532097519,0
1532097522,0
1532097525,0
1532097528,0
1532097531,0
1532097534,0
1532097537,0
1532097540,0
1532097543,0
1532097546,0
1532097549,0
1532097552,0
1532097555,0
1532097558,0
1532097561,0
1532097564,0
1532097567,0
1532097570,0
1532097573,0
1532097576,0
1532097579,0
1532097582,0
1532097585,0
1532097588,0
1532097591,0
1532097594,0
1532097597,0
1532097600,0
1532097603,0
1532097606,0
1532097609,0
1532097612,0
1532097615,0
1532097618,0
1532097621,0
1532097624,0
1532097627,0
1532097630,0
1532097633,0
1532097636,0
1532097639,0
1532097642,0
1532097645,0
1532097648,0
1532097651,0
1532097654,0
1532097657,0
1532097660,0
1532097663,0
1532097666,0
1532097669,0
1532097672,0
1532097675,0
1532097678,0
1532097681,0
1532097684,0
1532097687,0
1532097690,0
1532097693,0
1532097696,0
1532097699,0
1532097702,0
1532097705,0
1532097708,0
1532097711,0
1532097714,0
1532097717,0
1532097720,0
1532097723,0
1532097726,0
1532097729,0
1532097732,0
1532097735,0
1532097738,0
1532097741,0
1532097744,0
1532097747,0
1532097750,0
1532097753,0
1532097756,0
1532097759,0
1532097762,0
1532097765,0
1532097768,0
1532097771,0
1532097774,0
1532097777,0
1532097780,0
1532097783,0
1532097786,0
1532097789,0
1532097792,0
1532097795,0
1532097798,0
1532097801,0
1532097804,0
1532097807,0
1532097810,0
1532097813,0
1532097816,0
1532097819,0
1532097822,0
1532097825,0
1532097828,0
1532097831,0
1532097834,0
1532097837,0
1532097840,0
1532097843,0
1532097846,0
1532097849,0
1532097852,0
1532097855,0
1532097858,0
1532097861,0
1532097864,0
1532097867,0
1532097870,0
1532097873,0
1532097876,0
1532097879,0
1532097882,0
1532097885,0
1532097888,0
1532097891,0
1532097894,0
1532097897,0
1532097900,0
1532097903,0
1532097906,0
1532097909,0
1532097912,0
1532097915,0
1532097918,0
1532097921,0
1532097924,0
1532097927,0
1532097930,0
1532097933,0
1532097936,0
1532097939,0
1532097942,0
1532097945,0
1532097948,0
1532097951,0
1532097954,0
1532097957,0
1532097960,0
1532097963,0
1532097966,0
1532097969,0
1532097972,0
1532097975,0
1532097978,0
1532097981,0
1532097984,0
1532097987,0
1532097990,0
1532097993,0
1532097996,0
1532097999,0
1532098002,0
1532098005,0
1532098008,0
1532098011,0
1532098014,0
1532098017,0
1532098020,0
1532098023,0
1532098026,0
1532098029,0
1532098032,0
1532098035,0
1532098038,0
1532098041,0
1532098044,0
1532098047,0
1532098050,0
1532098053,0
1532098056,0
1532098059,0
1532098062,0
1532098065,0
1532098068,0
1532098071,0
1532098074,0
1532098077,0
1532098080,0
1532098083,0
1532098086,0
1532098089,0
1532098092,0
1532098095,0
1532098098,0
1532098101,0
1532098104,0
1532098107,0
1532098110,0
1532098113,0
1532098116,0
1532098119,0
1532098122,0
1532098125,0
1532098128,0
1532098131,0
1532098134,0
1532098137,0
1532098140,0
1532098143,0
1532098146,0
1532098149,0
1532098152,0
1532098155,0
1532098158,0
1532098161,0
1532098164,0
1532098167,0
1532098170,0
1532098173,0
1532098176,0
1532098179,0
1532098182,0
1532098185,0
1532098188,0
1532098191,0
1532098194,0
1532098197,0
1532098200,0
1532098203,0
1532098206,0
1532098209,0
1532098212,0
1532098215,0
1532098218,0
1532098221,0
1532098224,0
1532098227,0
1532098230,0
1532098233,0
1532098236,0
1532098239,0
1532098242,0
1532098245,0
1532098248,0
1532098251,0
1532098254,0
1532098257,0
1532098260,0
1532098263,0
1532098266,0
1532098269,0
1532098272,0
1532098275,0
1532098278,0
1532098281,0
1532098284,0
1532098287,0
1532098290,0
1532098293,0
1532098296,0
1532098299,0
1532098302,0
1532098305,0
1532098308,0
1532098311,0
1532098314,0
1532098317,0
1532098320,0
1532098323,0
1532098326,0
1532098329,0
1532098332,0
1532098335,0
1532098338,0
1532098341,0
1532098344,0
1532098347,0
1532098350,0
1532098353,0
1532098356,0
1532098359,0
1532098362,0
1532098365,0
1532098368,0
1532098371,0
1532098374,0
1532098377,0
1532098380,0
1532098383,0
1532098386,0
1532098389,0
1532098392,0
1532098395,0
1532098398,0
1532098401,0
1532098404,0
1532098407,0
1532098410,0
1532098413,0
1532098416,0
1532098419,0
1532098422,0
1532098425,0
1532098428,0
1532098431,0
1532098434,0
1532098437,0
1532098440,0
1532098443,0
1532098446,0
1532098449,0
1532098452,0
1532098455,0
1532098458,0
1532098461,0
1532098464,0
1532098467,0
1532098470,0
1532098473,0
1532098476,0
1532098479,0
1532098482,0
1532098485,0
1532098488,0
1532098491,0
1532098494,0
1532098497,0
1532098500,0
1532098503,0
1532098506,0
1532098509,0
1532098512,0
1532098515,0
1532098518,0
1532098521,0
1532098524,0
1532098527,0
1532098530,0
1532098533,0
1532098536,0
1532098539,0
1532098542,0
1532098545,0
1532098548,0
1532098551,0
1532098554,0
1532098557,0
1532098560,0
